bu_code;bu_naam;wk_code;wk_naam;gm_code;gm_naam;pv_code;pv_naam;es_code;es_naam;la_code;la_naam
BU00340102;De Werven;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340103;De Hoven;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340104;De Meenten;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340105;De Grienden;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340106;De Marken;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340107;De Gouwen;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340108;De Wierden;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340109;De Velden;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340110;Overgooi;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340171;De Steiger;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340173;Stichtsekant;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340199;Overig Almere Haven;WK003401;Wijk 01 Almere Haven;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340201;Centrum Almere Stad;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340202;Filmwijk;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340203;Danswijk;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340204;Parkwijk;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340205;Verzetswijk;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340206;Waterwijk;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340207;Tussen de Vaarten Noord;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340208;Tussen de Vaarten Zuid;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340209;Staatsliedenwijk;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340210;Kruidenwijk;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340211;Stedenwijk;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340212;Muziekwijk Noord;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340213;Muziekwijk Zuid;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340214;Literatuurwijk;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340215;Noorderplassen;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340271;Randstad;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340272;Markerkant;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340273;Hollandsekant;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340274;Gooisekant;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340275;Veluwsekant;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340276;Sallandsekant;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340299;Overig Almere Stad;WK003402;Wijk 02 Almere Stad;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340301;Centrum Almere Buiten;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340302;Oostvaardersbuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340303;Seizoenenbuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340304;Molenbuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340305;Bouwmeesterbuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340306;Landgoederenbuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340307;Faunabuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340308;Bloemenbuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340309;Regenboogbuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340310;Indischebuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340311;Eilandenbuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340312;Stripheldenbuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340313;Sieradenbuurt;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340371;Poldervlak;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340372;De Vaart;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340373;Buitenvaart;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340399;Overig Almere Buiten;WK003403;Wijk 03 Almere Buiten;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340401;Europakwartier;WK003404;Wijk 04 Almere Poort;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340402;Columbuskwartier;WK003404;Wijk 04 Almere Poort;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340403;Homeruskwartier;WK003404;Wijk 04 Almere Poort;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340404;Olympiakwartier;WK003404;Wijk 04 Almere Poort;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340405;Duin;WK003404;Wijk 04 Almere Poort;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340471;Hogekant;WK003404;Wijk 04 Almere Poort;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340472;Middenkant;WK003404;Wijk 04 Almere Poort;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340473;Lagekant;WK003404;Wijk 04 Almere Poort;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340499;Overig Almere Poort;WK003404;Wijk 04 Almere Poort;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340502;Vogelhorst;WK003405;Wijk 05 Almere Hout;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340503;Nobelhorst;WK003405;Wijk 05 Almere Hout;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340571;Twentsekant;WK003405;Wijk 05 Almere Hout;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340599;Overig Almere Hout;WK003405;Wijk 05 Almere Hout;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00340699;Overig Almere Pampus;WK003406;Wijk 06 Almere Pampus;GM0034;Almere;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00370100;Stadskanaal Centrum;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370101;Maarsstee;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370102;Maarswold;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370103;Maarsveld;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370104;De Hagen;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370105;Vogelwijk en De Borgen;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370106;Industriegebied Vleddermond;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370107;Dideldom;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370108;Parkwijk;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370109;Stadskanaal Noord Landskant;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370110;Stadskanaal Noord Centrum;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370111;Stadskanaal Noord;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370112;Waterland;WK003701;Stadskanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370200;Musselkanaal Centrum;WK003702;Musselkanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370201;Musselkanaal Zuid;WK003702;Musselkanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370202;Musselkanaal Noord;WK003702;Musselkanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370203;Ceresdorp;WK003702;Musselkanaal;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370300;Onstwedde;WK003703;Onstwedde;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370301;Holte;WK003703;Onstwedde;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370308;Onstwedde Buitengebied Noord;WK003703;Onstwedde;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370309;Onstwedde Buitengebied Zuid;WK003703;Onstwedde;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370400;Mussel;WK003704;Mussel;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370401;Kopstukken;WK003704;Mussel;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370402;Vledderveen;WK003704;Mussel;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370409;Mussel Buitengebied;WK003704;Mussel;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370500;Alteveer;WK003705;Alteveer;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00370509;Alteveer Buitengebied;WK003705;Alteveer;GM0037;Stadskanaal;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470000;Veendam-Centrum;WK004700;Wijk 00 Veendam-kern;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470001;Veendam-Oude Ae;WK004700;Wijk 00 Veendam-kern;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470002;Veendam-Middenweg en omgeving;WK004700;Wijk 00 Veendam-kern;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470003;Veendam en omgeving station;WK004700;Wijk 00 Veendam-kern;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470004;Veendam-Zuid;WK004700;Wijk 00 Veendam-kern;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470005;Veendam-Sorghvliet;WK004700;Wijk 00 Veendam-kern;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470006;Veendam-industriegebied;WK004700;Wijk 00 Veendam-kern;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470007;Buitenwoel;WK004700;Wijk 00 Veendam-kern;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470100;Borgercompagnie (gedeeltelijk);WK004701;Wijk 01 Veendam-buitengebied;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470101;Ommelanderwijk;WK004701;Wijk 01 Veendam-buitengebied;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470102;Zuidwending;WK004701;Wijk 01 Veendam-buitengebied;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470109;Verspreide huizen;WK004701;Wijk 01 Veendam-buitengebied;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470200;Wildervank;WK004702;Wijk 02 Wildervank;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470201;Boven-Wildervank;WK004702;Wijk 02 Wildervank;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470202;Bareveld;WK004702;Wijk 02 Wildervank;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470203;Wildervanksterdallen;WK004702;Wijk 02 Wildervank;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00470209;Verspreide huizen;WK004702;Wijk 02 Wildervank;GM0047;Veendam;PV20;Groningen;ES01;Groningen;31;Nederland
BU00500000;Centrum;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00500001;Eerste woonwijk;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00500002;Tweede woonwijk;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00500003;Derde woonwijk;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00500004;Buurt 4;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00500005;Buurt 5;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00500006;Zuidlob;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00500007;Middengebied;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00500008;Knardijkgebied;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00500009;Trekkersveld;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00500010;Horstenparc;WK005000;Wijk 00;GM0050;Zeewolde;PV24;Flevoland;ES06;Flevoland;31;Nederland
BU00590000;Buitenpost;WK005900;Wijk 00 Noord;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590001;Twijzel;WK005900;Wijk 00 Noord;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590002;Kootstertille;WK005900;Wijk 00 Noord;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590003;Twijzelerheide;WK005900;Wijk 00 Noord;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590004;Gerkesklooster;WK005900;Wijk 00 Noord;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590005;Verspreide huizen Buitenpost;WK005900;Wijk 00 Noord;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590006;Verspreide huizen Twijzel;WK005900;Wijk 00 Noord;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590007;Verspreide huizen Kootstertille;WK005900;Wijk 00 Noord;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590008;Verspreide huizen Twijzelerheide;WK005900;Wijk 00 Noord;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590009;Verspreide huizen Gerkesklooster;WK005900;Wijk 00 Noord;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590100;Stroobos;WK005901;Wijk 01 Centrum;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590102;Drogeham;WK005901;Wijk 01 Centrum;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590103;Augustinusga;WK005901;Wijk 01 Centrum;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590107;Verspreide huizen Stroobos;WK005901;Wijk 01 Centrum;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590108;Verspreide huizen Drogeham;WK005901;Wijk 01 Centrum;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590109;Verspreide huizen Augustinusga;WK005901;Wijk 01 Centrum;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590200;Surhuisterveen;WK005902;Wijk 02 Zuid;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590201;Harkema;WK005902;Wijk 02 Zuid;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590202;Surhuizum;WK005902;Wijk 02 Zuid;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590203;Boelenslaan;WK005902;Wijk 02 Zuid;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590206;Verspreide huizen Surhuisterveen;WK005902;Wijk 02 Zuid;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590207;Verspreide huizen Harkema;WK005902;Wijk 02 Zuid;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590208;Verspreide huizen Surhuizum;WK005902;Wijk 02 Zuid;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00590209;Verspreide huizen Boelenslaan;WK005902;Wijk 02 Zuid;GM0059;Achtkarspelen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00600000;Nes;WK006000;Wijk 00;GM0060;Ameland;PV21;Friesland;ES02;Friesland;31;Nederland
BU00600001;Buren;WK006000;Wijk 00;GM0060;Ameland;PV21;Friesland;ES02;Friesland;31;Nederland
BU00600002;Ballum;WK006000;Wijk 00;GM0060;Ameland;PV21;Friesland;ES02;Friesland;31;Nederland
BU00600003;Hollum;WK006000;Wijk 00;GM0060;Ameland;PV21;Friesland;ES02;Friesland;31;Nederland
BU00600007;Verspreide huizen Ballum;WK006000;Wijk 00;GM0060;Ameland;PV21;Friesland;ES02;Friesland;31;Nederland
BU00600008;Verspreide huizen Nes;WK006000;Wijk 00;GM0060;Ameland;PV21;Friesland;ES02;Friesland;31;Nederland
BU00600009;Verspreide huizen Hollum;WK006000;Wijk 00;GM0060;Ameland;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720001;De Spiker en het industrieterrein Hermes;WK007200;Wijk 00 Harlingen;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720002;Trebolbuurt;WK007200;Wijk 00 Harlingen;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720003;Plan-Zuid;WK007200;Wijk 00 Harlingen;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720004;Oosterpark;WK007200;Wijk 00 Harlingen;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720005;Koningsbuurt;WK007200;Wijk 00 Harlingen;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720006;Binnenstad;WK007200;Wijk 00 Harlingen;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720007;Industriehaven en omgeving;WK007200;Wijk 00 Harlingen;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720009;Verspreide huizen Harlingen;WK007200;Wijk 00 Harlingen;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720100;Midlum;WK007201;Wijk 01 Midlum;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720109;Verspreide huizen Midlum;WK007201;Wijk 01 Midlum;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720200;Wijnaldum;WK007202;Wijk 02 Wijnaldum;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00720209;Verspreide huizen Wijnaldum;WK007202;Wijk 02 Wijnaldum;GM0072;Harlingen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740100;Noord;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740101;Centrum;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740102;Midden;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740103;Nijehaske;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740104;De Greiden;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740105;De Heide;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740106;De Akkers;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740107;Skoatterwald;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740108;Het meer;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740109;Nieuweschoot;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740110;Haskerveen;WK007401;Wijk 01 Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740201;Terband;WK007402;Wijk 02 Noord-Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740202;Luinjeberd;WK007402;Wijk 02 Noord-Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740203;Tjalleberd;WK007402;Wijk 02 Noord-Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740204;Gersloot;WK007402;Wijk 02 Noord-Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740205;Gersloot-polder;WK007402;Wijk 02 Noord-Heerenveen;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740301;De Knipe;WK007403;Wijk 03 Hoornsterzwaag;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740302;Bontebok;WK007403;Wijk 03 Hoornsterzwaag;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740401;Oudeschoot;WK007404;Wijk 04 Jubbega;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740402;Mildam;WK007404;Wijk 04 Jubbega;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740403;Katlijk;WK007404;Wijk 04 Jubbega;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740404;Nieuwehorne;WK007404;Wijk 04 Jubbega;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740405;Oudehorne;WK007404;Wijk 04 Jubbega;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740406;Jubbega;WK007404;Wijk 04 Jubbega;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740407;Hoornsterzwaag;WK007404;Wijk 04 Jubbega;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740601;Oranjewoud;WK007406;Wijk 06 Oranjewoud;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740701;Haskerdijken;WK007407;Skarsterlân;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740702;Nieuwebrug;WK007407;Skarsterlân;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740901;Akkrum;WK007409;Boarnsterhim;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740902;Nes;WK007409;Boarnsterhim;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00740903;Aldeboarn;WK007409;Boarnsterhim;GM0074;Heerenveen;PV21;Friesland;ES02;Friesland;31;Nederland
BU00801001;De Waag;WK008010;Binnenstad;GM0080;Leeuwarden;PV21;Friesland;ES02;Friesland;31;Nederland
BU00801002;Nieuwestad;WK008010;Binnenstad;GM0080;Leeuwarden;PV21;Friesland;ES02;Friesland;31;Nederland
BU00801003;Oldehove;WK008010;Binnenstad;GM0080;Leeuwarden;PV21;Friesland;ES02;Friesland;31;Nederland
BU00801004;Grote Kerkbuurt;WK008010;Binnenstad;GM0080;Leeuwarden;PV21;Friesland;ES02;Friesland;31;Nederland
